source_item_id	source_family	version_scope	source_path	source_heading	item_type	attachment_target	coverage_status	attachment_anchor	routing_aliases	matrix_notes	guardrail_reason	audit_job	evidence
SRC-DICT-XVER-000002	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_AUDIT_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Object Block: SYSTEM_.SYS_AUDIT_ and SYSTEM_.SYS_AUDIT_OPTS_	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_AUDIT_; SYS_AUDIT_; IS_STARTED; START_TIME; STOP_TIME; RELOAD_TIME	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_AUDIT_ meta table: This table stores information about the operation status of the audit. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L475; 7.3 L476; 8.1 L474); English extraction aid L446; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_AUDIT_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000003	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_AUDIT_OPTS_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Object Block: SYSTEM_.SYS_AUDIT_ and SYSTEM_.SYS_AUDIT_OPTS_	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_AUDIT_OPTS_; SYS_AUDIT_OPTS_; SELECT_OP; INSERT_OP; UPDATE_OP; DELETE_OP; DDL_OP; S; A; T	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_AUDIT_OPTS_ meta table: This view stores auditing conditions. SYS_AUDIT_ALL_OPTS_ is the base table of this view. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L476; 7.3 L477; 8.1 L475); English extraction aid L447; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_AUDIT_OPTS_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000004	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_COLUMNS_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Object Block: SYSTEM_.SYS_COLUMNS_	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_COLUMNS_; SYS_COLUMNS_; USER_ID; TABLE_ID; COLUMN_ID; COLUMN_NAME; DATA_TYPE	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_COLUMNS_ meta table: This table contains information about columns. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L477; 7.3 L478; 8.1 L476); English extraction aid L448; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_COLUMNS_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000005	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_COMMENTS_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Cookbook: Objects, Columns, Comments, and Sequences > Check Comments	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_COMMENTS_; SYS_COMMENTS_	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_COMMENTS_ meta table: This table contains information about explanatory comments. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L478; 7.3 L479; 8.1 L477); English extraction aid L449; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_COMMENTS_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000006	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_COMPRESSION_TABLES_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered-by-routing	Dictionary and Performance View Inventory Baseline > Meta Table Inventory Groups	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_COMPRESSION_TABLES_; SYS_COMPRESSION_TABLES_	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SYS_COMPRESSION_TABLES_ meta table: This table contains information about compressed columns. The attachment preserves the source-backed name, purpose, version grouping, and routing owner; exact column-level answers s...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L479; 7.3 L480; 8.1 L478); English extraction aid L450; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_COMPRESSION_TABLES_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000007	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_CONSTRAINTS_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Object Block: SYSTEM_.SYS_CONSTRAINTS_ and SYSTEM_.SYS_CONSTRAINT_COLUMNS_	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_CONSTRAINTS_; SYS_CONSTRAINTS_	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_CONSTRAINTS_ meta table: This table contains information about constraints. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L480; 7.3 L481; 8.1 L479); English extraction aid L451; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_CONSTRAINTS_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000008	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_CONSTRAINT_COLUMNS_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Object Block: SYSTEM_.SYS_CONSTRAINTS_ and SYSTEM_.SYS_CONSTRAINT_COLUMNS_	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_CONSTRAINT_COLUMNS_; SYS_CONSTRAINT_COLUMNS_	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_CONSTRAINT_COLUMNS_ meta table: This table contains information about columns having constraints. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L481; 7.3 L482; 8.1 L480); English extraction aid L452; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_CONSTRAINT_COLUMNS_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000009	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_CONSTRAINT_RELATED_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered-by-routing	Dictionary and Performance View Inventory Baseline > Meta Table Inventory Groups	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_CONSTRAINT_RELATED_; SYS_CONSTRAINT_RELATED_	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SYS_CONSTRAINT_RELATED_ meta table: This table contains information about the stored functions referenced by the constraints. The attachment preserves the source-backed name, purpose, version grouping, and routing own...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L482; 7.3 L483; 8.1 L481); English extraction aid L453; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_CONSTRAINT_RELATED_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000010	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_DATABASE_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered-by-routing	Dictionary and Performance View Inventory Baseline > Meta Table Inventory Groups	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_DATABASE_; SYS_DATABASE_	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SYS_DATABASE_ meta table: This table contains information about the name and version of the database. The attachment preserves the source-backed name, purpose, version grouping, and routing owner; exact column-level a...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L483; 7.3 L484; 8.1 L482); English extraction aid L454; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_DATABASE_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000011	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_DATABASE_LINKS_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Cookbook: Database Links > Check Database Link Definitions	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_DATABASE_LINKS_; SYS_DATABASE_LINKS_; LINK_NAME; LINK_ID; LINK_OID; USER_MODE; REMOTE_USER_ID; REMOTE_USER_PWD	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_DATABASE_LINKS_ meta table: This table contains information about the database links. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L484; 7.3 L485; 8.1 L483); English extraction aid L455; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_DATABASE_LINKS_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000012	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_DIRECTORIES_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered	Object Block: SYSTEM_.SYS_DIRECTORIES_	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_DIRECTORIES_; SYS_DIRECTORIES_	Catalog maps this item to an answer-ready attachment block; preserve exact literal tokens and version scope during later edits. Source summary: SYS_DIRECTORIES_ meta table: This table contains information about directories used by stored procedures for managing files. The attachment has an answer-ready dictionary block or cookbook SQL for this item.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L485; 7.3 L486; 8.1 L484); English extraction aid L456; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_DIRECTORIES_' GPTs/attachments/06_data_dictionary_performance_views.md
SRC-DICT-XVER-000013	general_reference_2_dictionary_views	cross-version	Manuals/Altibase_7.3/kor/General_Reference-2.The Data Dictionary.md	General Reference 2 > Data Dictionary > Meta Tables > SYS_DN_USERS_	other documented category	GPTs/attachments/06_data_dictionary_performance_views.md	Covered-by-routing	Dictionary and Performance View Inventory Baseline > Meta Table Inventory Groups	general reference 2 dictionary views; other documented category; dictionary; performance views; view columns; metadata checks; V$; documented item; source-backed; answer block; SYSTEM_.SYS_DN_USERS_; SYS_DN_USERS_	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SYS_DN_USERS_ meta table: This table is reserved for future use. The attachment preserves the source-backed name, purpose, version grouping, and routing owner; exact column-level answers still require the portable met...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: Korean meta-table lists (7.1 L486; 7.3 L487; 8.1 L485); English extraction aid L457; dictionary_view_inventory.md Meta Table Inventory Groups; rg -n 'SYS_DN_USERS_' GPTs/attachments/06_data_dictionary_performance_views.md
