source_id	source_origin	source_path	source_role	source_family	title	version_scope	language	authority_label	aid_classification	classification_evidence	selection_decision	extraction_mode	source_sha256	byte_count	line_count	estimated_tokens	selected_by_job	last_verified_job	notes
SRC-000361	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_4_Patch_Notes.md	patch_note	patch_notes	BUG-49331 이중화 대상 테이블에 DDL문 수행 시 SYS\_REPL\_TABLE\_OID\_IN\_USE 메타 테이블 갱신 시 발생하는 경합으로 이중화 송신자(Sender)가 종료합니다.	7.1.0.6.4	ko	Korean authoritative			include_exact	exact_markdown	e9c88f07d364feae10c8dd054289ef3a5033ea9582f7168032b8397a9d2ec31b	14413	341	2806	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000362	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.6.5 Patch Notes	7.1.0.6.5	ko	Korean authoritative			include_exact	exact_markdown	4a94138955b94946bd5c76bbbe43cdbc1af55d3d36a12e2f68f9ae280c23a66b	16709	420	3241	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000363	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_6_Patch_Notes.md	patch_note	patch_notes	BUG-49039 비활성화한 인덱스가 있는 경우 V\$SEGMENT 조회 시 Altibase 서버가 비정상 종료합니다.	7.1.0.6.6	ko	Korean authoritative			include_exact	exact_markdown	52d071d2091305243c23f43c90a1dcc687fd4d87ad428ad25d5fea1abd303722	6536	178	1268	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000364	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_7_Patch_Notes.md	patch_note	patch_notes	BUG-49384 REMOTE\_BIND\_VARIABLE 함수에서 널(NULL) 값 바인드 시 ERR-21017 : The argument is not applicable. 에러가 발생합니다.	7.1.0.6.7	ko	Korean authoritative			include_exact	exact_markdown	5a9b6e6e03e2bf5a5999d01c7229c46cb8444d33598f0346a393b9ca5158d4e3	8562	222	1660	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000365	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.6.8 Patch Notes	7.1.0.6.8	ko	Korean authoritative			include_exact	exact_markdown	67ae6a6330114b9c8bb07717d2e7b6f19e33eb20d49313eda22492207a624aca	26872	593	5292	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000366	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_6_9_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.6.9	ko	Korean authoritative			include_exact	exact_markdown	ade219d8024f2e07b2b1b7946c2f44e9a924b941404e27e62fa4b1806c8add86	20421	457	3940	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000367	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_0_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.7.0	ko	Korean authoritative			include_exact	exact_markdown	1851b8a268899a7f14a3d3ffc51eb048d824ddc5343804140254134f4086757b	14347	334	2964	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000368	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_1_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.7.1	ko	Korean authoritative			include_exact	exact_markdown	58fc4d7fd53ce75aaa45ee2c15f0b1eb3ca197b91fff8b3ec5e4168117145249	7983	227	1619	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000369	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_2_Patch_Notes.md	patch_note	patch_notes	**Table of Contents**	7.1.0.7.2	ko	Korean authoritative			include_exact	exact_markdown	66e78e04137e9a1c7912b21ba790fef8d5427d9ca4e21bc9391bcf896d1d7323	40797	974	8272	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000370	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.3 Patch Notes	7.1.0.7.3	ko	Korean authoritative			include_exact	exact_markdown	6f09aa741b2691fe0f440716a5d1ca2f6b6e1e9f6acf3d0cb5971abc28ee5551	27334	513	5618	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000371	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.4 Patch Notes	7.1.0.7.4	ko	Korean authoritative			include_exact	exact_markdown	948b9f80affebbeb22db8ccfb0b6469347c678cdd95c8efca872ebb0cfdeeb16	9049	232	1729	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000372	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.5 Patch Notes	7.1.0.7.5	ko	Korean authoritative			include_exact	exact_markdown	e6bbd1335515da632a195129bdfab5ea704140e18c6ad5eafff9bf46ac6aba5d	26461	607	5462	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000373	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.6 Patch Notes	7.1.0.7.6	ko	Korean authoritative			include_exact	exact_markdown	5e59d5078ac950095ea171bb14902845552d14cec9fbe4e33762245613cc673d	28276	641	5780	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000374	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_7_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.7.7	ko	Korean authoritative			include_exact	exact_markdown	2ed8c232e1f169104f063b41d0cda2681a2c8946306e00e9369400a99d1c7000	11826	289	2354	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000375	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.8 Patch Notes	7.1.0.7.8	ko	Korean authoritative			include_exact	exact_markdown	2aaa7fb58841496c20dbc8d347b71db792fe37eb3610949d8f925f40b2da2f18	18275	444	3684	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000376	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_7_9_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.7.9 Patch Notes	7.1.0.7.9	ko	Korean authoritative			include_exact	exact_markdown	18fc05b80bfe32d3aee51dc40564abad6b4a8e232dec538cc9cbc367ff749593	28170	808	5348	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000377	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_0_Patch_Notes.md	patch_note	patch_notes	Table Of Contents	7.1.0.8.0	ko	Korean authoritative			include_exact	exact_markdown	2dff765938214ef46fcbb4885bad62bfc6a441648de5f5f91bf640b4ecf87b10	33955	1011	6670	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000378	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_1_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.1 Patch Notes	7.1.0.8.1	ko	Korean authoritative			include_exact	exact_markdown	1813830c1fd7f5404f6bcf3142404914c36ba0137b03fd21732f27b124e9ec43	18190	547	3713	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000379	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_2_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.2 Patch Notes	7.1.0.8.2	ko	Korean authoritative			include_exact	exact_markdown	fac1900fa44d876f3341a0759a9f4e1f6ff46c80b43a3782731c4f1f9ddf7c2d	38630	1350	7731	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000380	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.3 Patch Notes	7.1.0.8.3	ko	Korean authoritative			include_exact	exact_markdown	fd7375d236968b7f22b83178b8c3844da958351b4c1854ece4304f8b0d35925d	37161	1173	7289	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000381	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.4 Patch Notes	7.1.0.8.4	ko	Korean authoritative			include_exact	exact_markdown	5d266d96fe4180787e389b0ce8282ecc87736376fcf8933f32bc4ef615d25f67	24888	602	4873	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000382	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.5 Patch Notes	7.1.0.8.5	ko	Korean authoritative			include_exact	exact_markdown	3fd4bf23ba664b4f4d1bca7c602c71c91a630ffd72853fb0beb6f96da254225f	23999	607	4948	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000383	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.6 Patch Notes	7.1.0.8.6	ko	Korean authoritative			include_exact	exact_markdown	585f1531b6d34b9d7114aeb29143ab5f994c08315ea9ebb576f318f84923acb8	23732	558	4562	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000384	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_7_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.7 Patch Notes	7.1.0.8.7	ko	Korean authoritative			include_exact	exact_markdown	0af7b21d1a557af1b85117afac9bc61ecd8ae2501dd2ba4e0d1f628f025941d9	16108	388	3075	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000385	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_8_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.8 Patch Notes	7.1.0.8.8	ko	Korean authoritative			include_exact	exact_markdown	a96b9bc12a8c39bc2e260dc9231a480ff9fa501fee73e93a55a1f8c58207ded2	15411	437	3033	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000386	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_8_9_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.8.9 Patch Notes	7.1.0.8.9	ko	Korean authoritative			include_exact	exact_markdown	46f701455c83946fdb51516d0129503dc1a6a52708e6398aaf3e0fffa4a4a9f2	12103	351	2338	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000387	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_0_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.0 Patch Notes	7.1.0.9.0	ko	Korean authoritative			include_exact	exact_markdown	ae918474a67e0442001a554b991c1305bb8f2ed58eea3cfc3945ed174c771c63	40383	1201	7826	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000388	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_1_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.1 Patch Notes	7.1.0.9.1	ko	Korean authoritative			include_exact	exact_markdown	a22323c190adadd03a23a08b6573decb7a5479d518daccff30c3ae0e697c8ca7	7174	219	1429	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000389	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_2_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.2 Patch Notes	7.1.0.9.2	ko	Korean authoritative			include_exact	exact_markdown	eee233c435fbc914f68748088c3630bc03b458a82ca27e487563142861bf79c0	11738	361	2120	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000390	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.3 Patch Notes	7.1.0.9.3	ko	Korean authoritative			include_exact	exact_markdown	ec70fe680d8a05cff573aa9012d05d5714741a745ce4cd1a3c50ba5b0e831308	17458	585	3376	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000391	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.4 Patch Notes	7.1.0.9.4	ko	Korean authoritative			include_exact	exact_markdown	b4503f18509dc0db25b223d5fcc1e06696cab2e23f00086db2146bf6b1fd55a0	10290	295	1969	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000392	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.5 Patch Notes	7.1.0.9.5	ko	Korean authoritative			include_exact	exact_markdown	1d1a8ddb1ab958fa100800f7acbedabe02275c246aab45a9ec3e620519945cdc	13532	454	2687	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000393	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.1.0.9.6 Patch Notes	7.1.0.9.6	ko	Korean authoritative			include_exact	exact_markdown	e7e4c2e9dd46af20a723e90aea90a5e7ccb23d837c5b1dbcad7c23c172fa2b0f	12270	332	2247	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000394	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_7_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.9.7	ko	Korean authoritative			include_exact	exact_markdown	d8eb93e161c48b8c5ec16672c18b4b188dd06b96be2297518689fdf46c975b00	34865	1019	7187	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000395	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_8_Patch_Notes.md	patch_note	patch_notes	Table of Contents	7.1.0.9.8	ko	Korean authoritative			include_exact	exact_markdown	3a1d5cc4f7f988b64779b804e618877bfd90dc21431653c4e54fff9a706f3f2b	11399	371	2312	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000396	repo	PatchNotes/Altibase_7.1/kor/Altibase_7_1_0_9_9_Patch_Notes.md	patch_note	patch_notes	BUG-47423<a name=bug-47423></a> APRE에서 RETURNING INTO 절을 지원하도록 개선하였습니다.	7.1.0.9.9	ko	Korean authoritative			include_exact	exact_markdown	40099681f1a6e6789217575f4df817af3b119bff7f8d6f0e4fc632d8f85cdcaf	7609	275	1499	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000397	repo	PatchNotes/Altibase_7.3/Altibase_7_3_Version_Histories.md	patch_note	patch_notes	Altibase 7.3 Version Histories	7.3	mixed	Repository source evidence			include_exact	exact_markdown	b0f44fc7ea163b2f13e9238dd2b451429f0a856435c76a002b652cfadaa2b1b0	892	11	223	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000398	repo	PatchNotes/Altibase_7.3/README.md	patch_note	patch_notes	Altibase 7.3 Patch Notes - Korean	7.3	mixed	Repository source evidence			include_exact	exact_markdown	b241a727dc8a2685a0a7bd493f70ec56d78e669cb70f28ef74527426f4e059e4	5565	39	1392	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000399	repo	PatchNotes/Altibase_7.3/eng/Altibase_7_3_0_1_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.1.3 Patch Notes	7.3.0.1.3	en	English extraction aid			include_exact	exact_markdown	cfad43ca1014bdd2b65a0695e421e88acc97c7b3b2c7e294d6c4a2a63be67602	11905	301	2940	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000400	repo	PatchNotes/Altibase_7.3/eng/Altibase_7_3_0_1_7_Patch_Notes.md	patch_note	patch_notes	New Features	7.3.0.1.7	en	English extraction aid			include_exact	exact_markdown	ecf13c94ef9b3e1f6a70a755e4593d0a0a65b3cbec24fd61110c1e3a97cfd9f0	4358	99	1083	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000401	repo	PatchNotes/Altibase_7.3/eng/Altibase_7_3_0_1_8_Patch_Notes.md	patch_note	patch_notes	BUG-52188<a name=bug-52188></a> Improved stability of diagnostic dump information collection on server crash	7.3.0.1.8	en	English extraction aid			include_exact	exact_markdown	7143be978ec7d79a47e9ef2cca79585d06d3782a5a9f8cb87a67ab643c314c39	6161	158	1537	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000402	repo	PatchNotes/Altibase_7.3/eng/Altibase_7_3_0_1_9_Patch_Notes.md	patch_note	patch_notes	BUG-52215<a name=bug-52215></a> Added functionality to specify the abm log (abm.log) path	7.3.0.1.9	en	English extraction aid			include_exact	exact_markdown	eeda289f817ef845814465d2a83cc8b195de74c7ac869c310cf914d19e9f1e2d	9117	214	2234	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000403	repo	PatchNotes/Altibase_7.3/eng/Altibase_7_3_0_2_0_Patch_Notes.md	patch_note	patch_notes	BUG-52233<a name=bug-52233></a> Add GZIP_COMP_LEVEL property for gzip compression level configuration	7.3.0.2.0	en	English extraction aid			include_exact	exact_markdown	01bd1b8c972f49e5c9610310c7dd53f96504ee23ff77b09ded2762ac8a62f559	5705	126	1425	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000404	repo	PatchNotes/Altibase_7.3/eng/README.md	patch_note	patch_notes	Altibase 7.3 Patch Notes - English	7.3	en	English extraction aid			include_exact	exact_markdown	790fe714bb136984e27d6b9d6dd3c61366dafc9836d02307b9d549cd194be655	1492	11	373	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000405	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_2_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.0.2 Patch Notes	7.3.0.0.2	ko	Korean authoritative			include_exact	exact_markdown	7ce460dbcd09449dd8dab01d911ec11f84075cb5f5df95f43e5df6d03ed5b3bd	34327	1089	6909	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000406	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.0.3 Patch Notes	7.3.0.0.3	ko	Korean authoritative			include_exact	exact_markdown	4b395b3344681f5d48b57bbf99c60bcb415e7037eff55a888ce897bc9e67e97b	16713	535	3203	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000407	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_4_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.0.4 Patch Notes	7.3.0.0.4	ko	Korean authoritative			include_exact	exact_markdown	0d1c9378e157cf40309f15d3bf18653e2d6878827030a59195b9ce28e91b2b24	12418	413	2334	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000408	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_5_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.0.5 Patch Notes	7.3.0.0.5	ko	Korean authoritative			include_exact	exact_markdown	5d07d5d717b4c8698a9b4acd407da75b56f19b597e5f194c33a80cdce35c45ed	24367	820	4651	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000409	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_6_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.0.6 Patch Notes	7.3.0.0.6	ko	Korean authoritative			include_exact	exact_markdown	aa3f7cf08c42afe2676a74096454062fe73ba7ae6979d9b937a1dd23b4621a4b	9719	261	1798	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000410	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_7_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.0.7 Patch Notes	7.3.0.0.7	ko	Korean authoritative			include_exact	exact_markdown	66999e4e20d549793f6c64c1a0716b6308b6a5a0f32d5fb6343253188356ae2a	58562	1746	11424	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000411	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_8_Patch_Notes.md	patch_note	patch_notes	BUG-48885<a name=bug-48885></a> 통계 잠금 기능(LOCK_TABLE_STATS) 추가	7.3.0.0.8	ko	Korean authoritative			include_exact	exact_markdown	1745b57fce0d2afc15ec368c2a159c902da25f3245f91dbc41f125567c90406e	6394	179	1153	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000412	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_0_9_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.0.9 Patch Notes	7.3.0.0.9	ko	Korean authoritative			include_exact	exact_markdown	6bb3f81fe3d1b0836fdce9b07ad24765706c9bdca2da95297dbd6e452169fac4	27778	874	5053	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000413	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_0_Patch_Notes.md	patch_note	patch_notes	BUG-51170<a name=bug-51170></a> SM 모듈의 condition wait 의 Spurious wakeup 대응	7.3.0.1.0	ko	Korean authoritative			include_exact	exact_markdown	9d634e57c8a59f4d9891b5e35811b83419c2a998a7d7dd11fa17289ba11f79ad	10753	344	1959	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000414	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_1_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.1.1 Patch Notes	7.3.0.1.1	ko	Korean authoritative			include_exact	exact_markdown	d10dbe1c2d0d08a78493b86832580d727302f83ea8fcdeca601d5c4259a1c10f	15650	537	2890	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000415	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_2_Patch_Notes.md	patch_note	patch_notes	BUG-49872<a name=bug-49872></a> 메모리 DB의 구동시 페이지 캐시 개선	7.3.0.1.2	ko	Korean authoritative			include_exact	exact_markdown	9fe8acf1349a1c29e0a0f755e25a9d99edefa80254a3296b8c5c3cf3ebdec1e8	26712	902	5012	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000416	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_3_Patch_Notes.md	patch_note	patch_notes	Altibase 7.3.0.1.3 Patch Notes	7.3.0.1.3	ko	Korean authoritative			include_exact	exact_markdown	92ff155d4828e1f84145b1fd1fd450b46e9c4fc5f4f49969b56d3dbce2717601	15114	466	2866	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000417	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_4_Patch_Notes.md	patch_note	patch_notes	BUG-51881<a name=bug-51881></a> 태국어 캐릭터셋 지원	7.3.0.1.4	ko	Korean authoritative			include_exact	exact_markdown	f5a64094539326695a5097b8c9b681bea53484c028121ae270f5f812da765271	9474	313	1713	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000418	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_5_Patch_Notes.md	patch_note	patch_notes	BUG-51873<a name=bug-51873></a> Altibase Connector for Kafka에 자동 재시작 기능이 추가되었습니다.	7.3.0.1.5	ko	Korean authoritative			include_exact	exact_markdown	2097d6886423f73afbfb3886b03d0dd9290757ff7e8f8d68a9252aae1e43afdf	11706	341	2227	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000419	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_6_Patch_Notes.md	patch_note	patch_notes	BUG-51652<a name=bug-51652></a> 사용자 암호 입력 대신 암호화된 암호 파일로 로그인이 가능해야 합니다.	7.3.0.1.6	ko	Korean authoritative			include_exact	exact_markdown	2d940981028fb4ffdad6b60a090e1355644ee0eb4583ec535f3ebd563f30b56f	10930	361	1946	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000420	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_7_Patch_Notes.md	patch_note	patch_notes	New Features	7.3.0.1.7	ko	Korean authoritative			include_exact	exact_markdown	06c6378dd535cf8fd8d835a2e84557c1c0ea829ed562690ae0340abfba4f3b1c	5907	197	1083	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000421	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_8_Patch_Notes.md	patch_note	patch_notes	BUG-52188<a name=bug-52188></a> 비정상 종료 시 진단 덤프 정보 수집 안정성 개선	7.3.0.1.8	ko	Korean authoritative			include_exact	exact_markdown	cc5e22ecfa3d542e37b4e41de30b6e47b063e77a89a4dd7dae007639e5c36661	8613	284	1501	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000422	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_1_9_Patch_Notes.md	patch_note	patch_notes	BUG-52215<a name=bug-52215></a> abm 로그(abm.log) 경로 지정 기능 추가	7.3.0.1.9	ko	Korean authoritative			include_exact	exact_markdown	d155e9c81475cc4160ee297f80b0c3767bac899e50591addffd0eafcdfbcc39e	11657	357	2105	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000423	repo	PatchNotes/Altibase_7.3/kor/Altibase_7_3_0_2_0_Patch_Notes.md	patch_note	patch_notes	BUG-52233<a name=bug-52233></a> abm에서 gzip 압축 레벨 설정 기능 추가	7.3.0.2.0	ko	Korean authoritative			include_exact	exact_markdown	09213c6fc01ccdc0f99efaf887ca0b720ec2c735dd34e99b68ca07b09225451d	8160	282	1493	S1-J002	S1-J002	Selected repository-local Markdown source from PatchNotes.
SRC-000424	repo	ReleaseNotes/Altibase 7.1/README.md	release_note	release_notes_platform	Altibase 7.1 Release Notes	7.1	mixed	Repository source evidence			include_exact	exact_markdown	dfea0a9f384314e8bc5fef73f283f51fc3eae7e9b99e2dc58fd25b91d5f71ecc	1503	16	376	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000425	repo	ReleaseNotes/Altibase 7.3/README.md	release_note	release_notes_platform	Altibase 7.3 Release Notes	7.3	mixed	Repository source evidence			include_exact	exact_markdown	eff09775b31cdf241d9730d948c7df6ac7404c6ad633185fa50a1837dfc1137a	1619	16	405	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000426	repo	ReleaseNotes/Altibase 8.1/README.md	release_note	release_notes_platform	Altibase 8.1 Release Notes	8.1_verified	mixed	Altibase 8.1 verified source index			include_exact	exact_markdown	fcbe33be59bc7445f09d677f1038d428f37c5f46dbd2c3f2f9636de53da67f98	1619	16	405	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
SRC-000427	repo	ReleaseNotes/eng/Altibase_7_1_0_1_2_Release_Notes.md	release_note	release_notes_platform	Altibase 7.1.0.1.2 Release Notes	7.1.0.1.2	en	English extraction aid			include_exact	exact_markdown	4716e33f03d77bd6dd9751dbb61dea0c89c47277ef35e12a6cdf6cf09014544b	36723	905	9181	S1-J002	S1-J002	Selected repository-local Markdown source from ReleaseNotes.
