source_id	shard_id	shard_path	block_id	order_in_shard	source_start_line	source_end_line	source_sha256	extracted_body_sha256	block_byte_count	block_line_count	block_estimated_tokens	shard_estimated_tokens	upload_intended	validation_status	notes
AID-SRC-000301	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000339	214	1	295	50af97c05d4c6268a42c6be9e46429b62c3b94d65c8c93d785be34ee2fe7f4b4	50af97c05d4c6268a42c6be9e46429b62c3b94d65c8c93d785be34ee2fe7f4b4	11308	295	2817	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000309	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000340	215	1	173	38d6e626d8d793341e8f005a46b6b8712dd9ab3de2edb048ddb11b76e62e88bd	38d6e626d8d793341e8f005a46b6b8712dd9ab3de2edb048ddb11b76e62e88bd	10649	173	2663	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000310	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000341	216	1	593	1c44d1df521ac862c28a377dda325051106c048a9b667c1b0651a034cd78dd79	1c44d1df521ac862c28a377dda325051106c048a9b667c1b0651a034cd78dd79	23490	593	5848	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000311	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000342	217	1	129	c57abb5fad108c10df55297f28c54c25a84e7cf8ce4f819eee97e6d95d57fa5f	c57abb5fad108c10df55297f28c54c25a84e7cf8ce4f819eee97e6d95d57fa5f	3709	129	928	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000313	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000343	218	1	30	1d37e800210d2afe9e9ac51399dd0fddac39f91cca8ac278115265c64acbaf70	1d37e800210d2afe9e9ac51399dd0fddac39f91cca8ac278115265c64acbaf70	2540	30	634	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000314	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000344	219	1	38	d5f8917e2906144d85e3ad7befd4ea2c10045776bdada4ea60a28eb5fd649567	d5f8917e2906144d85e3ad7befd4ea2c10045776bdada4ea60a28eb5fd649567	1514	38	379	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000321	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000345	220	1	124	9dc140f5125b4de220e639ce75de63fd38887dd58295f4775fb0bcdc8655e4b4	9dc140f5125b4de220e639ce75de63fd38887dd58295f4775fb0bcdc8655e4b4	8704	124	2176	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000322	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000346	221	1	146	23a370a9a0bc8c315e90c5f1daf90963a40dce8de12715aa1d230132b6a875e4	23a370a9a0bc8c315e90c5f1daf90963a40dce8de12715aa1d230132b6a875e4	3842	146	961	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000323	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000347	222	1	58	146cb416ac830c9a4e95dc702b852260a236408ed16a8d898009656d6b5416d5	146cb416ac830c9a4e95dc702b852260a236408ed16a8d898009656d6b5416d5	1912	58	478	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000324	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000348	223	1	42	f62734ab01ddfb509f5e6756f5397f61c9681568949236452825a4f76ae24777	f62734ab01ddfb509f5e6756f5397f61c9681568949236452825a4f76ae24777	1606	42	402	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000325	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000349	224	1	198	32997248d7d2e36ab46699b9c6a5834d5143d81ab2bc6b469d00a7d3253d167e	32997248d7d2e36ab46699b9c6a5834d5143d81ab2bc6b469d00a7d3253d167e	9229	198	2305	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000326	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000350	225	1	137	8bf543a107712cc284dbdf53a0e692c39c0c0b76fd940f2a80fd5b46995ef8a2	8bf543a107712cc284dbdf53a0e692c39c0c0b76fd940f2a80fd5b46995ef8a2	5186	137	1297	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000327	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000351	226	1	34	89bfa4f7f8283ea9269408c6ef7a986f35db884f876ad887c6dddcee6e70e39f	89bfa4f7f8283ea9269408c6ef7a986f35db884f876ad887c6dddcee6e70e39f	1516	34	379	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000345	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000352	227	1	672	3306ecb316315905c4d1fea124e0c3ec32e466b39982819e22f3b7ca873d7367	3306ecb316315905c4d1fea124e0c3ec32e466b39982819e22f3b7ca873d7367	28009	672	6997	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000368	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000353	228	1	19	3794f8664e74d2fa4d936256ba93a152f30bd5dae5b3c0a45ec9e4a2701daa87	3794f8664e74d2fa4d936256ba93a152f30bd5dae5b3c0a45ec9e4a2701daa87	747	19	187	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000369	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000354	229	1	78	60bbecf30869ad1b1f484243e1d45d2255d812f58abe1577247e125a8c3d2f48	60bbecf30869ad1b1f484243e1d45d2255d812f58abe1577247e125a8c3d2f48	2841	78	710	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000370	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000355	230	1	64	b22bbe734c9c21f2a2bd416b562d6189ab02a1d1ca6111bc139e0439290b8cff	b22bbe734c9c21f2a2bd416b562d6189ab02a1d1ca6111bc139e0439290b8cff	1853	64	464	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000371	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000356	231	1	26	86a9d17b529ff7085596d8f59a545bd9dbae4a6aae40ecafe46b016718d84707	86a9d17b529ff7085596d8f59a545bd9dbae4a6aae40ecafe46b016718d84707	846	26	212	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000342	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000357	232	1	1122	b3586014c3ded7aa4d17d616999a529037facc1c08d5d1fc7f9758fc77797587	b3586014c3ded7aa4d17d616999a529037facc1c08d5d1fc7f9758fc77797587	45936	1122	11460	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000346	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000358	233	1	210	e41c85c040393d76a7590f5adde0fc191cb24d7cb3b412783a624d23254e22b9	e41c85c040393d76a7590f5adde0fc191cb24d7cb3b412783a624d23254e22b9	8768	210	2187	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000347	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000359	234	1	208	24edbe579adad82a9946d3bf9638ed622d7ffb4f5ee76d4e1fc938ff8d8e044c	24edbe579adad82a9946d3bf9638ed622d7ffb4f5ee76d4e1fc938ff8d8e044c	9189	208	2297	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000348	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000360	235	1	124	c3180357bd1b86f0ef8c62ef9d626e25773a3583c9a4822891edea9ef66938a8	c3180357bd1b86f0ef8c62ef9d626e25773a3583c9a4822891edea9ef66938a8	4779	124	1194	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000349	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000361	236	1	28	487b0155f37c571f8e7c3eeb916893680db75d1c5bb4bed96453a8e500a957aa	487b0155f37c571f8e7c3eeb916893680db75d1c5bb4bed96453a8e500a957aa	1054	28	264	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000350	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000362	237	1	325	4d5590e59342215d0c253d45c3a825b0bbe5a972497ea2124bc64d4ee69585ff	4d5590e59342215d0c253d45c3a825b0bbe5a972497ea2124bc64d4ee69585ff	14123	325	3526	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000351	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000363	238	1	403	8ecf9ae32f7c69664f14aa3fc3c0cef2768d311a464a7722e29da0b97ced7a70	8ecf9ae32f7c69664f14aa3fc3c0cef2768d311a464a7722e29da0b97ced7a70	23301	403	5797	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000352	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000364	239	1	154	28639c24581a56f6738cca3aa5d382cb30d22d359d851056d17e0663e89d1d07	28639c24581a56f6738cca3aa5d382cb30d22d359d851056d17e0663e89d1d07	5410	154	1346	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000353	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000365	240	1	33	7e33948afd61adbd2b229ee5dfc9cf6baaceddc2816433f03d89213df4f765ee	7e33948afd61adbd2b229ee5dfc9cf6baaceddc2816433f03d89213df4f765ee	1567	33	392	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000357	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000366	241	1	61	377cb597ac6f86c0b9268845fc6ac726c88d3d175ce7c76f08cb3d70d19cfe90	377cb597ac6f86c0b9268845fc6ac726c88d3d175ce7c76f08cb3d70d19cfe90	3269	61	818	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000358	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000367	242	1	53	8df8ea8d5dd13c5b7781f6f53421dee318d485a3a313d846bae5a26af39c2cbf	8df8ea8d5dd13c5b7781f6f53421dee318d485a3a313d846bae5a26af39c2cbf	2176	53	544	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000359	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000368	243	1	175	f459f9a8a0673a8af081d93fc3a62da288600b3e66c805c31071cd29a1f20d61	f459f9a8a0673a8af081d93fc3a62da288600b3e66c805c31071cd29a1f20d61	7883	175	1968	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000360	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000369	244	1	349	259090925c57659966d731eb04c7e5cdf89c1eefe95934e1bd2d3dc840e8d062	259090925c57659966d731eb04c7e5cdf89c1eefe95934e1bd2d3dc840e8d062	17649	349	4407	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000361	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000370	245	1	114	3a0924d246bc3cf1155cbc7b9ee27586f490703dac4ca95ff92a40755282059c	3a0924d246bc3cf1155cbc7b9ee27586f490703dac4ca95ff92a40755282059c	5785	114	1442	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000362	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000371	246	1	86	fba2c37d78b9f34bf7e6496e15dc58538e43b1915adce3e620d907f91a81c7e9	fba2c37d78b9f34bf7e6496e15dc58538e43b1915adce3e620d907f91a81c7e9	4155	86	1036	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000363	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000372	247	1	141	71f8cca2bb6f2b919c3529ed0860c443be73c8a539e7cccc4b6861505ab45e54	71f8cca2bb6f2b919c3529ed0860c443be73c8a539e7cccc4b6861505ab45e54	5701	141	1424	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000364	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000373	248	1	447	fa12b3a6fd88e1b943d2371e641ec9e8efcc36ac1671c67acafc634bffd0350a	fa12b3a6fd88e1b943d2371e641ec9e8efcc36ac1671c67acafc634bffd0350a	14448	447	3605	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000365	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000374	249	1	508	ed49d4d2540228a214bd2887cd022a557e467708940b934370011deed2508fae	ed49d4d2540228a214bd2887cd022a557e467708940b934370011deed2508fae	22049	508	5504	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000366	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000375	250	1	46	001d66ac30b6b93ff941600ee17277e8f6a8ab3bc557f012badbdf0d5635a402	001d66ac30b6b93ff941600ee17277e8f6a8ab3bc557f012badbdf0d5635a402	1880	46	470	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000384	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000376	251	1	31	08699ea5abf86c8bab9e0426af6a17aea244f6dd54ae509b1c8d51a4fec0bf3f	08699ea5abf86c8bab9e0426af6a17aea244f6dd54ae509b1c8d51a4fec0bf3f	1961	31	491	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000385	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000377	252	1	73	41e6e9d2f57d711c204ced026f894dea6a5d9f2ab92dc11b57ee40fe44fe2a82	41e6e9d2f57d711c204ced026f894dea6a5d9f2ab92dc11b57ee40fe44fe2a82	3400	73	850	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000386	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000378	253	1	49	581938d3b39425662d9c1ee567dd263f1230ae5bac1a85011656bfe77a8083c8	581938d3b39425662d9c1ee567dd263f1230ae5bac1a85011656bfe77a8083c8	2254	49	564	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000387	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000379	254	1	138	8d276698b1c9b5b3d0a1e243c06bbcd361c39c2dcd5a17ecb13be4043bce96dd	8d276698b1c9b5b3d0a1e243c06bbcd361c39c2dcd5a17ecb13be4043bce96dd	7558	138	1887	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000388	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000380	255	1	120	c6663cb1479b1d15fa405ce929682cca1df92ef94b8a2ba629475196fcc5b7c1	c6663cb1479b1d15fa405ce929682cca1df92ef94b8a2ba629475196fcc5b7c1	6093	120	1520	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000389	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000381	256	1	202	f34bf28606366dd747e7b3e0945f05bf22b5a3965a7b32d3fc7f9e8f3f4d1e7f	f34bf28606366dd747e7b3e0945f05bf22b5a3965a7b32d3fc7f9e8f3f4d1e7f	10591	202	2645	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000390	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000382	257	1	56	e69213f191bf165acad2d98a01506613f54b24de2e1bdeea668f6965b458892e	e69213f191bf165acad2d98a01506613f54b24de2e1bdeea668f6965b458892e	2283	56	570	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000391	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000383	258	1	196	50eba8ddbcc9a109c36a9bff67f8b7f018bbfc3d5b9bc2465580576af9c731a2	50eba8ddbcc9a109c36a9bff67f8b7f018bbfc3d5b9bc2465580576af9c731a2	7204	196	1799	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000392	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000384	259	1	44	585569e3a9fce1dc94a8a28d67626a16527cedd9ec5f1a7b45e50acc849efcc3	585569e3a9fce1dc94a8a28d67626a16527cedd9ec5f1a7b45e50acc849efcc3	2109	44	528	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000394	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000385	260	1	115	dca0a36880a5ac74c03dbda8cf2dea188a43dfc1de873c872378132f621bc62a	dca0a36880a5ac74c03dbda8cf2dea188a43dfc1de873c872378132f621bc62a	3966	115	992	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000395	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000386	261	1	83	26d4359a56d2d07c0053fa67b2860d99ec95ba72b9f6aacb51ec478257a840a4	26d4359a56d2d07c0053fa67b2860d99ec95ba72b9f6aacb51ec478257a840a4	3893	83	974	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000396	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000387	262	1	159	6a4a19b7d3b3e756ca94ca4e7a884cebe7a65a600865ad9a4de4506d922699a4	6a4a19b7d3b3e756ca94ca4e7a884cebe7a65a600865ad9a4de4506d922699a4	5966	159	1492	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000397	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000388	263	1	61	782feb0c57a1f1ca0463f0780d97f63a6736f14b2831b25a8995e8a744565d3a	782feb0c57a1f1ca0463f0780d97f63a6736f14b2831b25a8995e8a744565d3a	3264	61	816	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000398	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000389	264	1	108	9377d02a890ebd196a19bd54a5dc7b29437d2ab96c4c74ac75477432eb2b5f6f	9377d02a890ebd196a19bd54a5dc7b29437d2ab96c4c74ac75477432eb2b5f6f	5794	108	1449	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000399	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000390	265	1	56	38cb4dd817809f7bc7f7349e083b021992b4e3aedaf867e3debffd01f49008b2	38cb4dd817809f7bc7f7349e083b021992b4e3aedaf867e3debffd01f49008b2	2384	56	596	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000400	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000391	266	1	29	78c6e6a47fac87e9174b32b25c9d63c810f2ff59f54f46d5ab9273ea44d4d1b6	78c6e6a47fac87e9174b32b25c9d63c810f2ff59f54f46d5ab9273ea44d4d1b6	1512	29	378	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000407	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000392	267	1	31	7e9f683676a00b59dc2b26c0ac4e2bdc2b7f77adfc11532244259372caea249b	7e9f683676a00b59dc2b26c0ac4e2bdc2b7f77adfc11532244259372caea249b	1533	31	384	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000408	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000393	268	1	93	b0db894daadddd1af2ca5e7393b72344cf92ba9849469e41b5ac55e8b87ff00f	b0db894daadddd1af2ca5e7393b72344cf92ba9849469e41b5ac55e8b87ff00f	4627	93	1157	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000409	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000394	269	1	140	238d424302eba62d0e1dae3c43a9ccfbb1c395f874db0386ece84dd67114cee3	238d424302eba62d0e1dae3c43a9ccfbb1c395f874db0386ece84dd67114cee3	6653	140	1664	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000410	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000395	270	1	336	36ad8235651aa8b03fa66fa54d40a71563da9b21553ae59314a47144fe3e4d8d	36ad8235651aa8b03fa66fa54d40a71563da9b21553ae59314a47144fe3e4d8d	16062	336	4014	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000411	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000396	271	1	37	3e0c455ffb77d16ee0609ef91cdee163b81f90f9e65b4417e8596f75de46143c	3e0c455ffb77d16ee0609ef91cdee163b81f90f9e65b4417e8596f75de46143c	1902	37	476	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000412	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000397	272	1	61	b66194eec2ce346f89470d75b347363b1508d10a6aeaecc26bb8e10246c741d3	b66194eec2ce346f89470d75b347363b1508d10a6aeaecc26bb8e10246c741d3	2903	61	726	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000413	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000398	273	1	60	1e9d27d9500621b557f189dbe21a1d79362b6fce64fd410af566bac26f037173	1e9d27d9500621b557f189dbe21a1d79362b6fce64fd410af566bac26f037173	3011	60	753	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000414	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000399	274	1	46	d1355e692a4de69c485d967e3ed8fed42f4172197fd01b02d9a8d1784249b5dc	d1355e692a4de69c485d967e3ed8fed42f4172197fd01b02d9a8d1784249b5dc	2413	46	604	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000415	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000400	275	1	510	da014deaff33051ba705e104a9dde344ac964bdcd978f57f58f579fa13f74af9	da014deaff33051ba705e104a9dde344ac964bdcd978f57f58f579fa13f74af9	33950	510	8487	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000416	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000401	276	1	39	7e110117a71a9c3b96279a689e0a840a6335303f597e887c75205e0d0997cee2	7e110117a71a9c3b96279a689e0a840a6335303f597e887c75205e0d0997cee2	2805	39	702	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000417	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000402	277	1	222	cb740311938ce54c07a80425268d39461682956515e5fd2f42d9c10550850c14	cb740311938ce54c07a80425268d39461682956515e5fd2f42d9c10550850c14	8562	222	2137	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000418	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000403	278	1	301	69c154a237b565caeb4cc1d24812b07f79ccad460596faef003baa4a562ff142	69c154a237b565caeb4cc1d24812b07f79ccad460596faef003baa4a562ff142	14366	301	3588	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000419	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000404	279	1	197	5fe05145e18e061a860c4e2d1a874fa4b6dc3facff68a00cd650f2176efcc084	5fe05145e18e061a860c4e2d1a874fa4b6dc3facff68a00cd650f2176efcc084	9675	197	2414	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000420	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000405	280	1	119	6955829c3c8621b34fb078cf3b0d04256f2a0d52eacb06397c7d33a440e25b54	6955829c3c8621b34fb078cf3b0d04256f2a0d52eacb06397c7d33a440e25b54	5318	119	1328	762011	no	pass	Exact source bytes copied into the source-pack shard body.
AID-SRC-000421	SHARD-002	GPTs/source_pack/source_pack_shard_002.md	BLOCK-000406	281	1	317	b2a7d194228a8394205233db714b2e87d7a2c01cfb0fc1bc930ae66e04c9cd7e	b2a7d194228a8394205233db714b2e87d7a2c01cfb0fc1bc930ae66e04c9cd7e	10382	317	2596	762011	no	pass	Exact source bytes copied into the source-pack shard body.
