ref_id	class	verdict	detail
img-03333	C	match	case_statement_1 (CASE {WHEN condition THEN ...} [ELSE ...] END CASE) and case_statement_2 (CASE case_variable {WHEN when_value THEN ...} [ELSE ...] END CASE) - both forms match.
img-03481	C	match	case_statement_1 (CASE {WHEN condition THEN ...} [ELSE ...] END CASE) and case_statement_2 (CASE case_variable {WHEN when_value THEN ...} [ELSE ...] END CASE) - both forms match.
img-04537	C	match	case_statement_1 (CASE {WHEN condition THEN ...} [ELSE ...] END CASE) and case_statement_2 (CASE case_variable {WHEN when_value THEN ...} [ELSE ...] END CASE) - both forms match.
img-05664	C	match	case_statement_1 (CASE {WHEN condition THEN ...} [ELSE ...] END CASE) and case_statement_2 (CASE case_variable {WHEN when_value THEN ...} [ELSE ...] END CASE) - both forms match.
img-05812	C	match	case_statement_1 (CASE {WHEN condition THEN ...} [ELSE ...] END CASE) and case_statement_2 (CASE case_variable {WHEN when_value THEN ...} [ELSE ...] END CASE) - both forms match.
img-06893	C	match	case_statement_1 (CASE {WHEN condition THEN ...} [ELSE ...] END CASE) and case_statement_2 (CASE case_variable {WHEN when_value THEN ...} [ELSE ...] END CASE) - both forms match.
img-01018	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-02209	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-03334	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-03482	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-04538	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-05665	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-05813	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-06894	C	match	loop_statement: [<<label_name>>] LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-01019	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-02210	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-03335	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-03483	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-04539	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-05666	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-05814	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-06895	C	match	while_loop_statement: [<<label_name>>] WHILE condition LOOP statement {statement} END LOOP [label_name] ';' - matches.
img-01020	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-02211	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-03336	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-03484	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-04540	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-05667	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-05815	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-06896	C	match	for_loop_statement: [<<label_name>>] FOR counter_name IN [REVERSE] lower_bound '..' upper_bound [STEP step_size] LOOP ... END LOOP [label_name] ';' - all optional markers match.
img-01021	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-02212	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-03337	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-03485	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-04541	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-05668	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-05816	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-06897	C	match	exit_statement: EXIT [label_name] [WHEN condition] ';' - matches.
img-01022	C	match	continue_statement: CONTINUE ';' - matches.
img-02213	C	match	continue_statement: CONTINUE ';' - matches.
img-03338	C	match	continue_statement: CONTINUE ';' - matches.
img-03486	C	match	continue_statement: CONTINUE ';' - matches.
img-04542	C	match	continue_statement: CONTINUE ';' - matches.
img-05669	C	match	continue_statement: CONTINUE ';' - matches.
img-05817	C	match	continue_statement: CONTINUE ';' - matches.
img-06898	C	match	continue_statement: CONTINUE ';' - matches.
img-01023	C	match	goto_statement: GOTO label_name ';' - matches.
img-02214	C	match	goto_statement: GOTO label_name ';' - matches.
img-03339	C	match	goto_statement: GOTO label_name ';' - matches.
img-03487	C	match	goto_statement: GOTO label_name ';' - matches.
img-04543	C	match	goto_statement: GOTO label_name ';' - matches.
img-05670	C	match	goto_statement: GOTO label_name ';' - matches.
img-05818	C	match	goto_statement: GOTO label_name ';' - matches.
img-06899	C	match	goto_statement: GOTO label_name ';' - matches.
img-01024	C	match	null_statement: NULL ';' - matches.
img-02215	C	match	null_statement: NULL ';' - matches.
img-03340	C	match	null_statement: NULL ';' - matches.
img-03488	C	match	null_statement: NULL ';' - matches.
img-04544	C	match	null_statement: NULL ';' - matches.
img-05671	C	match	null_statement: NULL ';' - matches.
img-05819	C	match	null_statement: NULL ';' - matches.
img-06900	C	match	null_statement: NULL ';' - matches.
img-01025	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-02216	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-03341	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-03489	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-04545	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-05672	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-05820	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-06901	C	match	cursor_declaration / cursor_parameter_declaration / data_type - all three definitions, optional paren list and DEFAULT/:= markers match diagram.
img-01026	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-02217	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-03342	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-03490	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-04546	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-05673	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-05821	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-06902	C	match	open_cursor_statement: OPEN cursor_name [ '(' cursor_parameter_name {',' cursor_parameter_name} ')' ] ';' - matches.
img-01027	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-02218	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-03343	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-03491	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-04547	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-05674	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-05822	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-06903	C	match	fetch_statement: FETCH cursor_name { INTO {...} | bulk_collect_clause } ';' - matches.
img-01028	C	match	fetch_bulk_collect_clause: BULK COLLECT INTO {...} {',' ...} [LIMIT row_count] - matches.
img-02219	C	match	fetch_bulk_collect_clause: BULK COLLECT INTO {...} {',' ...} [LIMIT row_count] - matches.
img-03344	C	match	fetch_bulk_collect_clause: BULK COLLECT INTO {...} {',' ...} [LIMIT row_count] - matches.
img-03492	C	match	fetch_bulk_collect_clause: BULK COLLECT INTO {...} {',' ...} [LIMIT row_count] - matches.
img-04548	C	match	fetch_bulk_collect_clause: BULK COLLECT INTO {...} {',' ...} [LIMIT row_count] - matches.
img-05675	C	match	fetch_bulk_collect_clause: BULK COLLECT INTO {...} {',' ...} [LIMIT row_count] - matches.
img-05823	C	match	fetch_bulk_collect_clause: BULK COLLECT INTO {...} {',' ...} [LIMIT row_count] - matches.
